CODIGO_REGIONAL;NOMBRE_REGIONAL;CODIGO_CENTRO;NOMBRE_CENTRO;NIVEL_FORMACION;IDENTIFICADOR_FICHA;IDENTIFICADOR_UNICO_FICHA;NOMBRE_ESTADO_FICHA;CODIGO_PROGRAMA;VERSION_PROGRAMA;NOMBRE_PROGRAMA_FORMACION;DURACION_PROGRAMA;CODIGO_PAIS_CURSO;NOMBRE_PAIS_CURSO;CODIGO_DEPARTAMENTO_CURSO;NOMBRE_DEPARTAMENTO_CURSO;CODIGO_MUNICIPIO_CURSO;NOMBRE_MUNICIPIO_CURSO;CODIGO_PROGRAMA_ESPECIAL;NOMBRE_PROGRAMA_ESPECIAL;CODIGO_CONVENIO;NOMBRE_CONVENIO;APLIACION_COBERTURA;MODALIDAD_FORMACION;NUMERO_CURSOS;Sisben_Nivel_1__Aprend_Masc;Sisben_Nivel_1__Aprend_Fem;Sisben_Nivel_1__Aprend_NoBin;Sisben_Nivel_1__Total_Aprend;Sisben_Nivel_2__Aprend_Masc;Sisben_Nivel_2__Aprend_Fem;Sisben_Nivel_2__Aprend_NoBin;Sisben_Nivel_2__Total_Aprend;Sisben_Nivel_3__Aprend_Masc;Sisben_Nivel_3__Aprend_Fem;Sisben_Nivel_3__Aprend_NoBin;Sisben_Nivel_3__Total_Aprend;Sisben_Nivel_4__Aprend_Masc;Sisben_Nivel_4__Aprend_Fem;Sisben_Nivel_4__Aprend_NoBin;Sisben_Nivel_4__Total_Aprend;Sisben_Nivel_5__Aprend_Masc;Sisben_Nivel_5__Aprend_Fem;Sisben_Nivel_5__Aprend_NoBin;Sisben_Nivel_5__Total_Aprend;Sisben_Nivel_6__Aprend_Masc;Sisben_Nivel_6__Aprend_Fem;Sisben_Nivel_6__Aprend_NoBin;Sisben_Nivel_6__Total_Aprend;No_registra_nivel_Sisben__Aprend_Masc;No_registra_nivel_Sisben__Aprend_Fem;No_registra_nivel_Sisben__Aprend_NoBin;No_registra_nivel_Sisben__Total_Aprend;TOTAL_APRENDICES_MASCULINOS;TOTAL_APRENDICES_FEMENINOS;TOTAL_APRENDICES_NOBINARIO;TOTAL_APRENDICES;TOTAL_HORAS
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2606496;12606496;Terminada por fecha;233105;1;MANTENIMIENTO DE EQUIPOS DE COMPUTO.;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;2;1;0;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;13;12;5;0;17;0:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2639997;12639997;En ejecucion;228183;2;GESTION DE REDES DE DATOS;3984;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;5;0;19;14;5;0;19;348:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702300;12702300;En ejecucion;832202;2;INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;26;26;0;0;26;124:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702311;12702311;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;824;TOTORO;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;14;0;31;17;14;0;31;152:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702381;12702381;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;110;BUENOS AIRES;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;21;0;32;11;21;0;32;176:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2691865;12691865;Terminada por fecha;837101;1;MECANICA DE MAQUINARIA INDUSTRIAL;2208;57;COLOMBIA;19;CAUCA;573;PUERTO TEJADA;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;26;0;0;26;27;0;0;27;0:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702307;12702307;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;318;GUAPI;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;28;0;37;9;28;0;37;88:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2665567;12665567;Terminada por fecha;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;397;LA VEGA;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;2;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;22;0;24;3;26;0;29;0:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702306;12702306;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;10;0;19;9;10;0;19;112:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2693022;12693022;Terminada por fecha;939203;1;EBANISTERIA.;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;13;0;0;13;16;0;0;16;12:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2689310;12689310;Terminada por fecha;664210;1;EJECUCION DE PROGRAMAS DEPORTIVOS;2205;57;COLOMBIA;19;CAUCA;548;PIENDAMÓ;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;14;5;0;19;14;6;0;20;0:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TECNÓLOGO;2500262;12500262;En ejecucion;821203;1;IMPLEMENTACION DE REDES Y SERVICIOS DE TELECOMUNICACIONES;3984;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;21;7;0;28;24;7;0;31;0:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2703076;12703076;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;256;EL TAMBO;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;17;0;30;13;17;0;30;160:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702215;12702215;En ejecucion;228122;1;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;2256;57;COLOMBIA;19;CAUCA;532;PATIA (EL BORDO);2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;12;0;18;6;12;0;18;152:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702219;12702219;En ejecucion;832102;1;ELECTRICISTA INDUSTRIAL;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;5;0;26;21;5;0;26;144:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702393;12702393;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;26;13;13;0;26;136:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2690981;12690981;Terminada por fecha;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;256;EL TAMBO;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;10;6;8;0;14;0:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2703081;12703081;En ejecucion;222239;1;CONSERVACION DE RECURSOS NATURALES;2205;57;COLOMBIA;19;CAUCA;473;MORALES;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;30;15;15;0;30;112:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2703082;12703082;En ejecucion;222239;1;CONSERVACION DE RECURSOS NATURALES;2205;57;COLOMBIA;19;CAUCA;142;CALOTO;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;16;0;30;14;16;0;30;160:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702366;12702366;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;256;EL TAMBO;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;14;0;21;7;14;0;21;128:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2703078;12703078;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;548;PIENDAMÓ;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;16;0;45;29;16;0;45;120:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702394;12702394;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;130;CAJIBIO;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;10;0;27;17;10;0;27;160:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702295;12702295;En ejecucion;832333;1;MANTENIMIENTO E INSTALACION DE SISTEMAS SOLARES FOTOVOLTAICOS;2205;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;0;20;12;8;0;20;152:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2680954;12680954;Terminada por fecha;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;2256;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;12;0;19;7;12;0;19;12:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702369;12702369;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;573;PUERTO TEJADA;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;8;0;21;13;8;0;21;128:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702401;12702401;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;698;SANTANDER DE QUILICHAO;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;20;0;35;15;20;0;35;120:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702303;12702303;En ejecucion;936167;1;ALISTAMIENTO Y OPERACIÓN DE MAQUINARIA PARA LA PRODUCCIÓN INDUSTRIAL;1945;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;5;0;36;31;5;0;36;193:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2703118;12703118;En ejecucion;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;2256;57;COLOMBIA;19;CAUCA;455;MIRANDA;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;15;0;25;10;15;0;25;192:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2703119;12703119;En ejecucion;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;2256;57;COLOMBIA;19;CAUCA;807;TIMBIO;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;20;0;26;6;20;0;26;184:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702202;12702202;En ejecucion;228122;1;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;2256;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;30;30;0;0;30;128:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2703120;12703120;En ejecucion;137136;1;INTEGRACION DE OPERACIONES LOGISTICAS;2208;57;COLOMBIA;19;CAUCA;212;CORINTO;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;16;0;22;6;16;0;22;248:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702214;12702214;En ejecucion;228122;1;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;2256;57;COLOMBIA;19;CAUCA;532;PATIA (EL BORDO);2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;0;15;5;10;0;15;120:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702377;12702377;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;256;EL TAMBO;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;10;0;25;15;10;0;25;128:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702383;12702383;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;212;CORINTO;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;17;0;21;4;17;0;21;128:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702370;12702370;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;100;BOLÍVAR;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;13;0;27;14;13;0;27;176:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702218;12702218;En ejecucion;664209;1;EJECUCION DE EVENTOS DEPORTIVOS Y RECREATIVOS;2205;57;COLOMBIA;19;CAUCA;137;CALDONO;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;14;0;23;9;14;0;23;128:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2703083;12703083;En ejecucion;222321;1;PROMOTORIA EN MANEJO AMBIENTAL;2112;57;COLOMBIA;19;CAUCA;212;CORINTO;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;25;0;34;9;25;0;34;264:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2703080;12703080;En ejecucion;222239;1;CONSERVACION DE RECURSOS NATURALES;2205;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;34;0;34;0;34;176:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702365;12702365;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;137;CALDONO;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;20;0;30;10;20;0;30;192:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2703079;12703079;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;100;BOLÍVAR;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;17;0;31;14;17;0;31;136:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2703075;12703075;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;780;SUÁREZ;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;22;0;34;12;22;0;34;120:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2703077;12703077;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;110;BUENOS AIRES;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;14;0;24;10;14;0;24;192:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2703138;12703138;En ejecucion;134102;1;EMPRENDIMIENTO Y FOMENTO EMPRESARIAL;2256;57;COLOMBIA;19;CAUCA;455;MIRANDA;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;11;0;24;13;11;0;24;130:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2692648;12692648;Terminada por fecha;664210;1;EJECUCION DE PROGRAMAS DEPORTIVOS;2205;57;COLOMBIA;19;CAUCA;392;LA SIERRA;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;5;2;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;0;18;15;10;0;25;0:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2692138;12692138;En ejecucion;524500;3;PATRONAJE INDUSTRIAL DE PRENDAS DE VESTIR;2208;57;COLOMBIA;19;CAUCA;50;ARGELIA;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;0;4;0;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;13;0;18;0;18;12:05
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2688166;12688166;Terminada por fecha;834258;1;SOLDADURA DE PRODUCTOS METALICOS EN PLATINA;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2135;ATENCION A INSTITUCIONES;0;;;PRESENCIAL;1;2;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;9;0;0;9;14;0;0;14;361:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702372;12702372;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;1;POPAYÁN;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;0;22;13;9;0;22;136:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702389;12702389;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;130;CAJIBIO;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;19;0;26;7;19;0;26;164:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702403;12702403;En ejecucion;233101;1;SISTEMAS.;2208;57;COLOMBIA;19;CAUCA;513;PADILLA;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;12;0;26;14;12;0;26;128:05:00
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;TÉCNICO;2702213;12702213;En ejecucion;228122;1;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;2256;57;COLOMBIA;19;CAUCA;212;CORINTO;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;0;;;PRESENCIAL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;13;0;23;10;13;0;23;152:05:00
